ID,Mean,SD
22023239,2593.6,1221.811892232188
153028036,2493.0714285714284,733.8426224371916
22547617,15714.5,3272.2900674778643
116777778,9960.666666666666,961.5010833760581
250364732,199.74157303370785,42.689824231917285
375820845,6126.6,4010.0732911008
1082936,13348.166666666666,4133.007835301872
26417031,9865.444444444445,3431.3165516719346
53918608,8059,1549.6935987478298
149594126,1743.3846153846155,417.40558582381607
60115725,4483.111111111111,1112.0085930922976
62679779,3648.9666666666667,636.3310504345411
71484109,47555,NaN
98970218,45000,63639.61030678928
127506257,38367.75,10788.057004325266
144506058,2075.375,376.93640047095477
27599954,18632.125,9498.459716298366
178393560,14404,10212.126647602186
63700646,4066.6666666666665,814.4527815247078
553726283,2032.8636363636363,333.3088508325124
25977727,1158.3428571428572,202.3114871062097
503955938,4840.5,808.1867977144888
16744155285,35106.09090909091,6263.102177907454
10630526,5247.92,1961.7182892889116
250405532,14961.344827586207,1536.8050874614162
12908164,52506,70297.67765011871
1396360,22208.2,3830.8950912286805
11188705,1578.934065934066,294.0473809967745
121926643,3851.277777777778,571.3806607482653
161265873,1515.938775510204,207.55886797115988
8194165059,365.02941176470586,60.06788346434322
124745913,130000,NaN
55702704,3485.818181818182,1306.2033393145048
62742199,7727.857142857143,3818.1713087363096
8853102495,724.625,127.56134500361163
1213428661,2268.230769230769,537.969353812116
2830497827,2106.5862068965516,683.053988518863
46363048,7229.4,1473.2091840604307
341110180,29189.8,12947.011052748816
79446473,22282.428571428572,2045.3610811739213
102611668,197.03333333333333,28.37408613585544
183797762,9000,1414.213562373095
44522568,4271.714285714285,519.0702310496189
46158937,6454,1343.4359998579337
74937568,4935.25,946.2272076892676
29715011,1500000,NaN
41312638,22332.666666666668,8325.863398671236
27345567,474.95348837209303,127.81465505375989
158068226,412.16483516483515,44.01874947394923
51353085,2517.733333333333,442.72507861888204
74385438,4416.333333333333,664.8310060960355
81708766,2527.3333333333335,517.1231316943126
6803397504,272.74242424242425,35.060084955823434
100931472,4793.555555555556,1621.109196747023
121260018,82572.75,41256.15069598714
20064349,621.0459770114943,83.85035230972248
24941896,12835.25,1320.7713339812713
280988393,12097.625,3112.8785455404
63994465,25290.5,11593.709870935558
69486761,11659.7,10787.067164485032
162374695,12297.666666666666,1691.719342365433
63993237,14846.42857142857,4167.680964163118
31839042,3545,698.339745396179
50382508,11261.8,2332.8351910435995
150337838,1843.4285714285713,167.79139543180509
395201780,4301.333333333333,452.9632987340144
24826737,190.80232558139534,29.05281995726439
60357982,1623.5454545454545,508.78175353217296
483308034,10623.466666666667,1099.2138662742223
477859537,35750.4375,6755.334040285005
1180419690,1493333.3333333333,354447.92753426183
10860580,2232.68,764.2234468181846
74891545,700000,NaN
74938783,20000,0
89611341,8614.285714285714,1160.7161172146723
24832618,1001.825,211.9999863933232
50938765,49721.5,392.44426355853386
54694334,6465.125,1492.2430324371237
24826755,217.05263157894737,44.41047766367515
29716461,34053.36363636364,19485.38410333616
12503326,1277.9767441860465,185.53930252004147
155504606,2200,0
95245701,795.2962962962963,151.06310826294643
162067148,68000000,NaN
102618797,4050.2413793103447,838.2575318213206
117411380,25075,2813.249900026658
27171229,6948.285714285715,1529.8002826388497
28278529,14182.70588235294,1965.9516386697399
36883659,6429,1660.2492282786943
67200777,9988.285714285714,691.607719805988
134086163,22804.88888888889,5444.458821693035
20044845,8974,1232.8306182656777
327317662,223.17857142857142,35.23626305497184
41453045,3609.5,943.1654149723685
131592484,1740.3846153846155,395.88221247467806
108147460,23500,4949.747468305833
181354245,2822.2615384615383,435.53003903731627
12313531,86899.75,11391.426611711107
16652251,6666666,NaN
107458531,14449.833333333334,7631.334677935876
19264845,67147.73076923077,9171.446854483505
119916949,20000000,NaN
190247723,2780.1746031746034,512.6475095248366
51353061,2921.4285714285716,312.3426900760702
158068502,9338.3,2316.812180082317
63695803,4186.833333333333,2306.694294150542
76692437,172.16216216216216,23.970888181135912
97161222,4664,1737.6877356610037
51241522,48896,40557.26326319369
125013769,1500000,NaN
37818500,2640.1111111111113,540.9384078720155
402757021,264.6263736263736,83.49073778990878
35292167,95,NaN
52558745,2719.8333333333335,1981.796297974811
98253569,NaN,-0
108829742,14599.6,2275.3243285298913
191102109,25052.5,35281.09284730279
8795516,130000,NaN
462220417,15000,0
153584045,416.0833333333333,79.30533219327509
42847576,22249.75,4856.078690672135
91676854,2484.1111111111113,323.4986261348124
176087505,1948.25,376.4081742422229
1213485673,905.3731343283582,203.30107810390217
63994749,12137,5166.102635879822
153563710,263.68,50.106416485046836
10351018,6302.827586206897,772.5587850478952
134822876,1612.923076923077,179.2028845921679
32355759,5122.789473684211,974.6342093858922
61459718,39999.5,14142.842730512137
118280164,17380.6,16048.93184538391
60115635,229000,70873.12607751969
361950795,51666.666666666664,14640.1275039985
26424059,8655.4,3672.832367533264
689391156,499995,NaN
2830493868,59000,NaN
134087578,19999.6,4568.479046685012
52489004,9526.777777777777,6658.677510920952
68352536,10100,6843.24484437025
130106618,8676.916666666666,2088.1333316160776
152980562,484.0869565217391,112.15997029777631
159229806,1107500,342946.7888754755
20908915,142857,NaN
4786869155,152.34065934065933,14.35983579310307
28676186,100000,NaN
51243261,4838.166666666667,2175.770614441391
51243216,4031.285714285714,1398.6582515975463
81688955,7323.5,2000.355718366111
105340931,59093.769230769234,95191.01364550635
92800147120500,3462.340425531915,331.52501883396144
18482398,180000,NaN
106064277,35830.333333333336,13731.74001598729
153028352,685.2702702702703,102.81473323103732
153563851,1666.967741935484,1121.2780649440756
1191125008,3284.6813186813188,326.84246559129565
6803400584,282.038961038961,41.28031312306068
6807138720,354.5764705882353,72.56284246391245
32348239,6712.2,7306.839891498923
48395604,7999.6,1413.5065617109813
445117183,4390.243902439024,580.7318563884629
1533893,2884.9811320754716,621.921015593745
2568804274,27222.285714285714,12136.783438707937
96680926,1337.2666666666667,312.54185191011175
261827192,21359.75,11123.303973885391
77443461,95854.75,4416.792605122711
32199211,375000,NaN
52458643,250000,NaN
83021217,5899.6,1139.912628230778
300410799,45331.666666666664,17131.47712059101
85879456,2729.818181818182,480.29695359887893
1402441004,2465.4313725490197,450.62162641852694
38248947,2424.1111111111113,218.36062170435198
135470997,999999,NaN
483899424,9645.25,1692.3621164908334
1428424821,15398.478260869566,5376.112898482807
52554739,3674.1754385964914,709.4454605738358
1556204905,177.62637362637363,99.51098748397902
10487204569,8717.75,958.3633183714827
18015896,30448.555555555555,4289.459234889379
50453968,6615.625,1489.932878401862
60674719,5756.666666666667,1646.4204353688033
96103379,1743750,312500
221181437,20730.11111111111,3087.0744967878486
494291269,288708.1022727273,24574.636963462384
3210243135,5872.893939393939,2399.097273359216
10896900057,50000,NaN
39247220,11975.888888888889,4856.03244543435
102612531,55555,NaN
31313697,13499.666666666666,5765.7176772135945
286511631,8104.823529411765,1718.4786962344817
380201576,580000,NaN
6551281,30986.6,8202.826966732497
27295772,75555,NaN
74385418,7366.333333333333,550.1820910692508
11821667294,1016.4054054054054,134.1776309100613
5013615,17023.272727272728,3199.1576001581025
21439991,92000,2828.42712474619
97078407,268905.3333333333,135239.11910513663
319656563,6066.333333333333,3412.4918070719723
15967494,6532.5,661.1448404094219
63721732,9250,3889.0872965260114
62682888,7954,9599.556251318194
136789842,2685.25,364.52424963427137
2569001052,9334.25,2484.068336419109
40493240,190000,NaN
47697285,2500000,NaN
130113146,4075.2602739726026,496.49093723957844
147937443,9499.5,2122.027450340829
568920951,300000,NaN
835063865,2484.96875,364.0116520977086
4390888537,439000,206106.768447812
40892630,13187.375,5411.246567170479
212500257,4929.8,363.75156357052265
11564129929,801.9444444444445,102.52022642092061
24114402,766214.5,97662.395980665
155504507,3792.7272727272725,535.1889555865463
556821517,2902.4166666666665,461.5252619043583
21439778,10046.5,2757.835147357434
128206477,1642.75,383.62247066614856
152980413,178.86075949367088,22.408065270329875
244160118,565.8,66.28069880804485
10159872338,647.6190476190476,96.75509092056922
27296626,9216.333333333334,4904.645743238411
323419816,102000,NaN
39104808,33000,NaN
1536054971,3610.6,1697.3809367506294
212971414,5139.90243902439,1520.3035191184367
332755212,8450,70.71067811865476
147974365,3619.5,1770.1740834489374
1380767576,977.725,169.21129069135992
9465511,1000000,NaN
17237675,63999,34176.01498127013
27309800,8981.636363636364,1553.8590201641377
53466788,4389.8,450.21683664652085
55707362,14986.75,3374.0481497255882
102606672,1434.3333333333333,464.54861076609177
94262384,739.0625,267.05985042622456
1139753,5349.25,1092.6117791786796
22970114,5798.925,1424.7358979285088
46348897,268333.3333333333,28431.203515386635
71499591,12897.666666666666,2593.1479582417455
81688937,4708.5,1613.2277892473833
439941904,39999,0
323192138,5521.75,1045.6580494646691
335080779,7900000,NaN
6807135859,1160.5802469135801,246.39525483445956
16855096,50329.5,10175.74480320728
215392741,6989.444444444444,1490.8328198466875
4390890198,206335.72727272726,47680.05101785164
51352999,14071.181818181818,4960.063665280554
63253706,3822.875,1570.1412527449334
66330120,NaN,-0
67319425,10429.6,4097.271140649591
416828455,649999.5,212132.74146274544
2506345646,NaN,-0
10714116899,340.7560975609756,59.55828258429085
25555262,12498.5,8657.36732500129
65417235,45406.07142857143,10706.986220107992
105351545,4221.88,524.7115334479827
170893265,3700,282.842712474619
207207466,150000,NaN
1428418448,16592.261904761905,1193.9311590957404
90994970,NaN,-0
417456880,11771.111111111111,3928.153810775631
51243561,2740.9,825.4542789680521
52492417,47500,3535.5339059327375
164204277,42500,3535.5339059327375
257839292,NaN,-0
11700921895,530.4716981132076,98.96087101118162
17527923,10267.6,3405.785852309988
21024661,304750,108183.10096005445
25687227,14677.555555555555,3469.1935191341827
113328574,20000,NaN
19364667,1737.6842105263158,522.5364477060778
31101391,1904750,3730306.097806631
67584747,5177.857142857143,509.4711076438089
119812659,267403.8,49080.849444564425
1193866,96273.75,65955.71561977526
1235488,1403786.9473684211,161092.62587456865
119095672,4964.714285714285,641.8467403479106
1286490,241866.66666666666,115816.46399943893
2222775067,4844.149425287356,404.68269306163734
63996592,10278.5,4466.690677796159
131311248,7072.5,4312.941550517676
2606191948,39429,16669.361547461856
69434624,4681.333333333333,1294.492468112503
82331895,5065.6,1961.0065782653562
243009946,251.14606741573033,43.08937607984071
99855478,18758.8,17492.949642641746
121259978,3005.6,807.6860776316502
172327379,45555.333333333336,21169.702320376007
3210189360,4655.789473684211,614.2552324575704
33337038,860069,NaN
51243190,19500,14849.242404917499
215718576,3047.5,882.6239289754159
346675113,2733.153846153846,679.0003058796185
553724913,1921.32,281.7014850274429
22151762,480.7551020408163,122.87892594817416
102618069,647.2352941176471,130.6030439163418
133360542,5405.4,798.0194949283597
268586231,172331,81985.7589889854
255800577,13599.888888888889,3770.918337900081
259425946,2166.4210526315787,893.0272059927821
52464382,3457,940.3430225189104
93136746,1999999,NaN
568920079,158461.75,55389.550241255536
17394804,1169.9,157.34375939543855
24826625,912.7857142857143,128.96980902603386
25556219,148499.66666666666,28226.20237179159
31313130,29997,NaN
67200878,1257.3,315.6129919286551
149599125,89016.45454545454,24510.51853537022
1974903936,2773.375,995.544063385874
8853117992,647.5757575757576,116.56812125937088
18482403,3079,1347.2373584487627
250654457,856250,187500
1744068357,56853.75,33660.09837948586
21070350,85000,NaN
12313606,3926.285714285714,1398.1171522546213
62720062,191530,2650.037735580382
100932833,10000,2828.42712474619
19043710,1214.4545454545455,128.4121206400421
22960435,14059.625,6373.4832803577665
52625733,1675.7692307692307,500.0365243070006
77359785,14389.57142857143,5500.561815461607
5162497,84599.8,31595.447460037656
1744078238,959.45,89.39484401011737
7592026396,362.05128205128204,50.12717968377966
133560053,15000,NaN
47256011,6815.6,2074.9140464125257
68848741,6903.333333333333,2075.1492155184087
61769697,3423.5,682.5707707943969
129471170,5248.571428571428,2879.7919981104455
28276664,8384,2175.8060575336212
439944384,337.06976744186045,62.71068783992919
6803398976,253.37704918032787,30.867547108263626
1016184756,3346.096153846154,610.3939345038044
1678362868,469.3764705882353,145.9866249965083
53917288,27002.2,4523.735093924046
67200694,11642.888888888889,3002.583198033172
928819079,1350.4810126582279,227.89976770948735
76692143,449.1636363636364,116.47186333829711
132123882,1402.1785714285713,247.8964917761456
51243302,33740.6,4457.015795350068
193696583,449999.5,70709.97101187357
16678138,7473.384615384615,2222.8880867362273
6807141494,1006.1129032258065,182.27021058539148
15884864,2329.2727272727275,1074.6704695774504
25308989,3557.5,1064.5060558104603
24123924,16590.5,13978.387757023851
334656210,67588.71014492754,10056.895299336042
158066632,3521.733333333333,1311.660205708054
13476999,13178,9639.279641135015
24826704,384.5074626865672,91.45032980942372
97852226,16665,7638.826546008228
125013830,61972,11894.556289888806
135472231,6497.571428571428,1446.0096653829642
120307951,170029.77272727274,19726.636012621584
250395898,10399.666666666666,1693.4936275837197
151786902,8990.256097560976,855.2668605412808
19704937,5162.133333333333,315.5020639884189
209994074,69900,NaN
241670187,669.7142857142857,99.63514392402867
2830437685,6000000,NaN
76698522,6154.75,3623.712587480782
77359855,44032.7,14791.439356375475
128160626,15550.363636363636,2781.0660643978695
398672264,NaN,-0
1028720,11640.885714285714,2422.1045633841627
2015363653,400000,NaN
6803410579,280.2584269662921,86.42357739248952
25975243,300000,NaN
173755801,13248,2703.260253841646
113329638,7777.5,3143.089642374204
146083020,16150,7736.709033346586
169454280,66472.66666666667,10408.676517241744
362051773,30338.7,2090.8097341567077
11647212,8888.5,1571.8983745776952
93709266,29285.75,5308.271732467573
32278866,3096.8571428571427,616.6712869839783
553879651,962.2222222222222,259.30889410913494
11999235,5318.418918918919,1079.3191284356235
48156111,2172.1666666666665,827.2098685742734
1241183979,344.4810126582278,53.09156598225895
55909280,750000,NaN
477860473,65666.5,10112.751035203033
130213380,80790.24137931035,7241.450464955718
202073256,4556.666666666667,1344.1230102437303
63721711,7300,424.26406871192853
10487228860,8486.888888888889,1176.6135139080764
67584499,4149.153846153846,976.977212814595
27004138,11699,3897.7561493762023
44113968,1075.7032967032967,166.80690729806219
27477255,1500000,NaN
33070696,2746956.714285714,196167.76021619377
25308473,47999.75,16812.653972033484
209994352,443000,92048.90004774636
260303960,NaN,-0
241543974,135750,89449.00782009827
20721282,23031.5,6932.447583646053
7636350,51483.303797468354,6082.3338624426215
2566017817,1130.6279069767443,171.72611406037475
12314312,5245.375,1002.3155957937742
380566976,790.046875,294.03063384768774
7893468574,16799.682352941178,1417.1005207798064
42781787,500.6025641025641,65.46841009687589
114385254,1116.4,295.1986901506622
8198278666,321.1041666666667,54.76147099625573
11600684862,NaN,-0
11631083376,1859.2,832.4831307377723
493492747,1502.0869565217392,800.9571497472417
98349022,7878.375,2278.1126234231706
77359568,2773.3333333333335,538.495434830541
553970961,65073.89655172414,4802.601133965292
67494312,8008.111111111111,1919.8725413848176
1743932756,39226.454545454544,11685.88008122312
6837513,5466.777777777777,793.4476190543435
18775619,1162.6,207.12239307782664
19264489,2905.1363636363635,497.66993225617057
136803300,3011.423076923077,353.7227421025442
243854130,486.85333333333335,103.0550487024438
3798231832,208.02197802197801,25.241050348799327
4390900302,2200000,1697056.274847714
29109054,8483.57142857143,2659.2804701737687
108150260,199.76923076923077,39.02508507303045
439942445,2189.076923076923,695.1175513943022
2544549379,152500,104602.42189675469
23301616,25890.333333333332,5216.100682821731
190786095,1818,438.027396403467
402303026,9744.8,5984.724989504531
12908119,1500000,NaN
1117744489,641.2205882352941,61.730963127137734
52491335,3630.3333333333335,776.6872386402822
91679217,1162.877192982456,192.29646662820986
93723594,9448,2830.8400873239025
76692532,183.88888888888889,32.0024451335002
12279887415,580.953488372093,399.20999089799795
87714679176829,3456.8048780487807,743.2890277283412
30394316,41831.75,12669.545619498178
66896638,6711,1268.412853398556
64559858,115000,NaN
52463255,5531.7692307692305,5237.6134061524335
140469106,4297,321.33575379448
243791145,14444.6875,1928.4606198986796
583651344,4366.6,2086.8600123417746
1230409188,750000,NaN
24487029,167333.33333333334,288097.78432562324
383507353,18585.875,3724.266924510111
144302847,1062.0545454545454,133.44376235117818
43704705,10000,NaN
193659065,377665.25,100317.98199546708
35686000,57600,19541.75017750457
162857268,2386.3125,701.862352958185
334656353,20660.17391304348,3937.8550997416432
493486164,249999.5,0.7071067811865476
11700905898,559.5853658536586,127.58741623094265
60357972,19941.23076923077,3830.9133191674227
25740835,3134.9333333333334,745.8774482554704
62129759,7625,750
97852159,26999.333333333332,5195.575168673179
153563617,256.01851851851853,52.89736974619522
69344084,6247.5,632.86056916196
306969564,203333.33333333334,15275.252316519465
19704809,44565.69387755102,5893.532087537721
26769281,168333.33333333334,17559.422921421232
51243280,32909.833333333336,2108.2990695503013
244160357,255015.5,77803.66624073702
327318405,1421.5833333333333,193.57660373906637
68259924,4562.285714285715,2103.839324844439
62350856,39843.142857142855,33122.99907653556
10748238,3693.257575757576,497.9216901854242
1241223847,1006.8421052631579,98.64693425895872
19398258,2040.5494505494505,199.01101386250872
98253651,123456,NaN
100933335,13428.42857142857,9782.562238615246
155671106,3481.6666666666665,452.2198027508304
102633300,10428.42857142857,838.1670193827435
215719463,191665.66666666666,166456.325624271
241511828,60000,NaN
96678436,11409.75,1775.0136853932518
1861997,76918.66666666667,24591.462873661392
115300683,3645.2727272727275,732.383518507768
7592037079,1426.7313432835822,535.7817449719037
153474594,3653.375,858.688750926517
628803591,NaN,-0
1376466,34594.2,3776.9383368013837
1744071203,567.109375,95.02983945532456
100932574,1559.7777777777778,385.6885977630716
1743912362,1970.3589743589744,360.76712762926144
2830432345,684.3421052631579,162.2920750951547
14515496,47500,3535.5339059327375
19112105,923.1086956521739,131.0786410706471
91294485,35314.28571428572,6248.3140583223385
553858732,474636.75,274264.1986010022
78005022,14412.5,9460.653166316442
24826656,272.95522388059703,77.64262201008306
2470988022,404.86813186813185,131.19851022114955
116776982,15760.25,5932.5927510659285
3581868178,184.21978021978023,57.02432272437245
628778816,NaN,-0
24015579,9566.166666666666,2768.7808448244264
169444294,110787.95454545454,10953.699611926178
243773554,4168.363636363636,1116.453785225996
136758455,27083.25,8435.285704507387
30380922,29000,13802.927515567124
74891367,23650,6197.042305272196
187845028,10915.833333333334,1621.1912184152327
1587175338,6433.333333333333,750.5553499465134
51243313,8962.444444444445,4283.710252547175
1081392,16196,1363.020848458795
22546563,1200000,NaN
24826725,550.6545454545454,109.40685505332803
26011378,3000000,NaN
66330165,37058.333333333336,19868.258814836627
29532608,9500.5,6283.60323911899
3267569146,450.7362637362637,79.1922885085319
1191142249,1565.1724137931035,325.0629351191733
1772531407,1904.0114942528735,184.30261353197892
152980818,876.0833333333334,196.99853153912443
207158727,5166.333333333333,152.6444670904692
2566105661,568.9545454545455,91.48304397768584
120759721,1956.1702127659576,1026.945308207771
225921650,13295.666666666666,15982.434816593706
65417509,3621,635.9635387673648
108149175,4800000,NaN
1117719397,4116.428571428572,1289.1843490029987
2041982658,169898,NaN
10161528810,657,186.99503431145666
1645055518,2145.1111111111113,704.8557378010845
74939231,61042.5,86206.92322835795
52541563,14510.142857142857,2191.0600500344904
49939639,12000,NaN
158069180,444443,NaN
264984497,6096.714285714285,1135.9469932301295
323476145,6845.894736842105,1198.93266860973
160189476,3196.4444444444443,903.1777387523332
184745025,499.7260273972603,126.55447446696758
30328933,3276.214285714286,571.7506420663616
1082935,2319.313953488372,289.98560863390145
57678134,3128,746.2932399533041
138932273,1030.7058823529412,255.4319174310318
52456325,25656,1137.0914650985646
439946249,1000000,NaN
295451740,9208.8,2247.0001557632345
64508400,15000,0
62253088,96153,51250.27538462598
1974973389,3251.5333333333333,1561.0320576648874
46363750,3011.6666666666665,1330.1910890294423
169602010,2940.3076923076924,880.885386473498
70476451,3513.9,401.48182468893356
102619219,1465.909090909091,280.37170133430175
115300940,2806.9032258064517,480.7881969459948
1560601706,137137.25,43024.19494017291
1743906481,54874.875,26615.931724318267
22960112,5341.25,1566.2833662314536
49939692,3323.5,1176.4943688773014
22314719,68996.66666666667,995.0041875958781
36883922,16125.285714285714,3958.272548906729
60662967,NaN,-0
64508973,3550.875,1012.598981052505
72082328,1018,0
169444030,109999.5,35354.63195254619
833771102,999.9,184.62613643904882
113325603,2599.53125,391.50912611755723
32567578,5000000,NaN
89622944,3151.4285714285716,1126.695146160199
21070090,13011.75,1471.014247608318
164174205,3533.8,1372.2628028187603
154415221,69483.1,12351.908421598486
188888052,500000,NaN
7212291640,956.9186046511628,125.33646153841775
25609906,6227.153846153846,909.445238057598
163492277,3298.4,549.2342548190769
15731113,200000,NaN
76692172,629.1666666666666,164.93647124884967
58247707,2784.5,1029.7250442067857
43245104,7383,4417.249068519154
20980138,317018.14285714284,89555.17697566599
22157580,27192.5,11041.47238822794
42840130,1062.9016393442623,338.7216017576496
15857936,1901.5,234.9687643596891
25926517,17124.625,9687.05877428379
69937602,26333.333333333332,3214.550253664318
76692582,396.4193548387097,83.00632967906758
116777969,6582.555555555556,1702.2496226399282
139152194,798.0322580645161,181.85021013111637
150182742,6335,1426.2810382249356
390972175,573.4835164835165,137.4089082214398
160199141,4475.454545454545,486.96105873803987
362032819,599998,NaN
51244757,6662,2069.925602527782
1272714,337500,53033.00858899106
17363660,6926.285714285715,3282.0941340494646
32204217,10059.8,817.6981105518099
114687236,9521.777777777777,4178.7070003105555
1034433,9011.08695652174,1601.4961729878912
6803404717,267.04,100.80010188755038
1230404580,627.7362637362637,62.40776931063688
35685322,48498.75,11845.941791038256
37347081,26783.2,7369.990583440389
119916824,129203.66666666667,48184.21401939297
64495874,3426.714285714286,536.2818644101608
53623350,69999.5,14141.428516949763
1086815,40627,NaN
8796225,165970.33333333334,52678.47523071765
162592142,5555.75,1006.5278187909165
23301877,6657.333333333333,1926.6218826712932
46355320,36000,NaN
124753681,5975.833333333333,2263.6375727147797
387254823,3469.8,311.96182102587136
63653372,142857,NaN
1563352,10394.052631578947,1054.2295625366971
136758649,665.7647058823529,200.03734945372224
259425017,70178.25,28286.181165308735
2225761296,61791.84507042253,5530.999402453379
2226807244,47220.5,8716.499469397104
22547702,6526,2151.4694978084167
21416138,174474,81861.6279339716
64647651,20999.666666666668,6999.642871842343
362029470,6866.428571428572,859.4644942818853
22850569,12000000,NaN
68352624,6764.75,2194.952903822768
98421766,615.4375,124.52422152349214
157361023,4622.25,1879.9233120238998
343585127,7021.818181818182,1392.5546896392843
383605854,1449999.5,212131.32724918306
1016143686,6934444,76995.4431898408
440739783,330713.5,71719.71949540796
52180878,2102.157894736842,341.95390578879267
1609384691,2377.5581395348836,538.4998696699485
9838329727,814.2142857142857,192.9352908490991
10467162863,2108.392156862745,298.85629178127556
114693174,1872.6363636363637,239.60437088136467
8853093338,2260.5925925925926,372.30872830728686
16171848,9542,1459.0753432029674
55620437,2281.8,552.4904825726261
96691219,10400,9883.06632579181
119917040,4774.75,2661.393792107186
135470963,36981.72727272727,8878.864387869759
727321432,4079.5,1685.5575140983274
10468915,1394.4819277108434,189.6093777554897
17696983,13497.5,2673.999065070891
38322945,12875,250
56935215,8999.5,10607.308824579399
134087662,5645.615384615385,1664.9542305251487
180660043,12499997.5,3535531.784612394
3016722037,177.0989010989011,122.08513012967221
4771632715,152.37362637362637,20.34625182607262
64560491,12589.07142857143,20374.23280090013
77359723,11849.5,777.1103525240158
115301218,1609.157894736842,1374.5986995466428
182774739,2326.3333333333335,345.7031481873815
189963585,579.5571428571428,392.653132159438
64493637,2514.125,358.3380038455313
100932509,1547.7857142857142,282.84221711091817
68358746,9117.222222222223,4843.276390465905
137714292,3615.285714285714,674.0098204738845
154818967,24425.5,4104.469474446932
19396550,22665.277777777777,2240.7196009463923
89624140,14439.26923076923,2331.9257888310653
33615415,23950.466666666667,4492.995339838394
387254417,5802.333333333333,1926.1921849424405
35685477,1634.0666666666666,209.7697604063855
50430316,14499.5,2728.3750789487453
52454955,2466.3333333333335,698.0549166553208
66330144,23312.833333333332,2129.1284993317495
128159108,468282.75,109082.70912591967
16986805,962.8269230769231,130.61029013208002
1191112079,2717.8,269.91114642839807
30391731,22000,NaN
4771699155,168.37362637362637,60.80691633754399
66416579,213834,93918.73011013298
136777171,12419.875,3011.309939805504
562478132,500000,NaN
24826840,174.72093023255815,25.056947451656498
494299198,25046.766666666666,6021.926668911465
49493376,1234567,NaN
183834762,6750.7,3269.4691057315913
73151254,3650,322.49030993194197
63043890,15450000,777817.4593052022
321353278,8460.25,3043.9313806326186
18821202,55005,NaN
