ID,Mean,SD
928911381,654,124.43210758317309
2225761296,59285.397260273974,5083.204888376486
1081300,12560.767441860466,1901.927682638412
135470904,46237.25,14103.589733012757
125378389,6787.5,2104.1130356201556
134087578,19999.6,4568.479046685012
207158727,5166.333333333333,152.6444670904692
25267538,187500,3535.5339059327375
70437153,200000,NaN
250395631,5999999,NaN
43704842,32000,NaN
62150694,3345.5,330.7130175847331
111903124,3000,NaN
209994352,500000,NaN
6550129,140904.6724137931,21789.09055885611
15177020,77150,24253.76259469858
19395368,1307.5593220338983,218.1689689356142
10467322128,1076.9756097560976,132.1829984407378
1086815,40627,NaN
1285307,3399279.5,609487.2949631518
13793866,205000,7071.067811865475
82331933,150000,NaN
298084718,214984,NaN
456226536,6979.173913043478,918.1865849287295
20980122,12774.333333333334,2456.5452706324522
55610781,14825,4308.5670471747335
111776247,324.55555555555554,49.851320161694815
250364732,201.86813186813185,41.24350690747408
1587175771,114899.83333333333,19199.113525542438
58438853,149999,NaN
102619387,1581.4347826086957,265.76336468351906
549058243,7691.8,2360.129382046671
124730194,13500000,2121320.343559643
362082707,4916.7692307692305,933.3333768315007
9838284017,1081.52,404.26580777173496
17981849,5094,3408.3182363153824
54694334,6488.714285714285,1519.669011581767
215751161,8517399.7,1134832.1219165267
134522901,36811.6875,11395.176232439368
1772529256,2107.4594594594596,253.29495445110777
236440696,3284.7,489.87096940589026
64160547,4920.75,1773.1191678320251
1323384,3969696,NaN
416846000,900000,NaN
346686597,664000,NaN
98219158,NaN,-0
10467139030,2344.5,421.51278729208946
4390875496,3338.0810810810813,669.638949063542
53041013,6040,9129.43345723052
105344365,500000,NaN
128160626,14738.357142857143,2356.38160051651
568920079,158461.75,55389.550241255536
63700646,4439.8,769.8832379003975
94116435,414.54545454545456,92.65663061094035
238983270,21309.6,3070.897765040923
8795521,3500000,NaN
20641998,49000,NaN
52492417,47500,3535.5339059327375
52558745,1797.25,355.9451034452738
202074359,1309.1904761904761,395.00767322263744
19107800,1646.235294117647,228.42600809993286
383507353,21416.909090909092,5061.612420060339
35685368,33666.333333333336,9500.50526375659
141740648,1442.9888888888888,145.89395059075025
162374695,12297.666666666666,1691.719342365433
317590827,7624,2016.0980465575908
19327404,1473.7857142857142,169.36995400212317
25556219,154999.5,19148.019923741464
33872839,328749.5,64855.13344112913
128158708,25000000,NaN
10159934779,899.25,201.8208589093533
13121630,1990,375.1328653512868
139578571,172499,152027.9579551077
880499904,23449.666666666668,8828.266633377132
1149615185,1919.8936170212767,264.8468986810693
63647492,2113.3846153846152,578.2789895401611
6815676017,684.3815789473684,189.12507093492482
12565866,217868.75,63751.307716652635
43704873,2944.1,1092.5044062967334
72069888,47211.142857142855,9583.930759846078
73791866,180000,NaN
138761013,10100.95,2712.8988666233613
2041985255,3992.8888888888887,670.1730083427049
17696983,13497.5,2673.999065070891
25740835,3211.222222222222,533.4523505022827
26017873,8422.125,1563.7998079312179
233609198,14110.6,21229.118358989854
315549086,2848.4285714285716,478.6143001955211
1560602573,8257.166666666666,3542.6151028112927
2222720521,348364.1111111111,60156.835165350174
2544538622,1512.2,474.34628700981733
417456880,11954.875,4394.710471123211
16744155285,39734.545454545456,7094.57731459227
27858560,300000,NaN
28676186,100000,NaN
125861676,31999.666666666668,1731.7622046150946
228449574,750000,NaN
445117183,4350.878048780488,568.8385181719832
1048338,444999.5,205060.25943731758
76692739,238.1764705882353,84.30770598735249
3267569146,498.24175824175825,66.05491665767217
12503326,1317.5675675675675,233.59456097888693
58809024,13125.75,2758.7275297378196
55615103,14000,NaN
16725702,18875,3567.7957714346076
8198278666,333.59090909090907,58.83019244690927
192562352,24550,7842.831121476479
298071907,32777.6,17122.946849184576
2830505884,2558.7735849056603,498.9559731428999
15013006,120000,NaN
38971471,2761.818181818182,329.4096648137806
54933878,2077,583.8233180223848
628803591,NaN,-0
28039679,2964.5555555555557,1615.5554084517737
106690067,1002.1578947368421,184.09905182247562
183834762,6925.857142857143,3372.04427512549
1138390,17142,4040.4081476999327
30371876,100000,NaN
70476435,8466,2655.2340763104107
98411325,234000,22627.41699796952
136803262,2057,294.28072117816833
42847619,60333,17039.44444516898
57134043,13374.888888888889,2151.850915168407
100929295,139997.66666666666,103923.62580440183
638089422,500000,NaN
48156452,8283,NaN
66330060,38582.75,6866.500873807561
180660043,12499997.5,3535531.784612394
193696364,419999.6666666667,72111.16418650675
51243190,19500,14849.242404917499
48545806,127500000,102530483.2720494
153059612,8357.8,1333.7369305826394
106713287,348.5888888888889,51.4189433995351
24826704,361.8474576271187,92.81197410101966
32278729,192500.5,60110.44036188722
88885069,7100000,NaN
92800147120500,3444.285714285714,621.5777639737983
18729820,1113.8695652173913,276.6386393092861
85879456,2412,1010.1564235305342
130106618,8686,1918.6666594278433
98970218,45000,63639.61030678928
128158439,2867.4285714285716,631.310811454501
376812961,27652,9684.534475130955
2606191948,40510.8,11876.435437453445
1081392,15811.375,1847.9519068417337
153955806,10066.25,4066.2921928174837
553970606,115402.53333333334,10974.084398650331
6807134749,399.82978723404256,62.05338485282554
76692077,229.1095890410959,34.386916780399204
114385449,11333,7505.842191253424
136803374,3312.375,359.0415564885412
553707410,1625.7441860465117,355.0245526736249
568920951,300000,NaN
835094544,4773.5,600.6833024352861
136803300,2857.6415094339623,303.4420546851144
182774739,3669,1086.882123323408
23301644,12023.5,7502.557130738825
42847558,98000,NaN
105342573,2475.5,34.64823227814083
7893468574,15863.267441860466,1479.4579247693362
41452381,21252.285714285714,20739.43996121308
64559537,43436.5,11405.849188652535
136217608,556.625,120.23251283599268
257839292,NaN,-0
16723499,15248.3125,4918.139807132367
69344084,6531.666666666667,150.0277752062375
55271090,6687.5,972.2718241315029
162200666,4404.210526315789,474.1942900869504
206136361,6639.8,472.0383458999915
260304187,33100,5639.148871948673
1081240,17149.833333333332,2173.050183831306
1185264,7193.872340425532,757.7516691135713
99254164,7500000,NaN
32567578,5000000,NaN
57013875,137500,53033.00858899106
568921483,650000,494974.74683058326
26733710,1633.75,246.15705444806056
24826737,199.20238095238096,29.95771307319733
19381787,285000,NaN
101079008,2116.633333333333,510.11063596002407
113325603,2640.5757575757575,437.69083084211786
120307951,161781.15789473685,22425.937582934726
11821652461,12743.152941176471,1741.1861960134177
17173665,13500,NaN
20044845,9514.7,1736.6104949329056
18010691,2240.5,464.8009349075248
73151293,444444,NaN
76692143,427.30357142857144,127.12927130828928
163491866,1514.1923076923076,373.45479182688433
77443461,95854.75,4416.792605122711
241543974,135750,89449.00782009827
24826683,407.69767441860466,77.23357735242735
33097647,935.8648648648649,180.41297720048397
62679779,3839.6111111111113,718.2697460596368
16598513,699999.5,0.7071067811865476
76692214,383.4605263157895,69.03901134662415
11401152997,3770.431818181818,2165.0441576433163
323191596,42986,2260.851756897534
63996592,10009.57142857143,5026.626564510996
835095306,4846.45652173913,1014.9087251028318
153028011,11036.42857142857,2872.192475975038
69228932,1712.4545454545455,535.8102954659165
163500897,1203.4,230.86003962300802
440739783,270475.6666666667,116007.10657685301
81154592,1150000,494974.74683058326
23301787,48999.666666666664,29366.293607921765
64511877,6500,NaN
638087256,555555,NaN
67996263,1820.7977528089887,211.50070813202325
153474594,3765.029411764706,885.9371509719923
65417509,3439.5576923076924,480.3533182271411
151327351,6604.925,812.7652194349096
241512134,18290,2960.8106997915284
489171096,5453.175,1318.9346883676562
2620506513,43434.76470588235,7070.222251893958
1090029941,2027.6944444444443,943.450379327905
1974901902,946.4516129032259,322.09655267840395
2620506085,15763.310344827587,2232.8945836458283
8769478056,866.4615384615385,244.71235307316692
22960112,4980.8,1513.6357553916332
31312357,5000000,NaN
42781797,307.3157894736842,71.28313695422705
17450902,14504.714285714286,2898.312826127511
96079550,333333,NaN
122276806,9897.42857142857,1543.4881337566605
14129301,2744.0923076923077,365.7619924160435
17449820,6666666,NaN
26769281,168333.33333333334,17559.422921421232
51242846,3929.5,823.6145943340247
62742199,6448.333333333333,5514.912359533317
71499557,10319.5,6392.902653203264
1016167673,610.3218390804598,117.57901788899773
52458643,250000,NaN
102631707,182.9047619047619,27.54082142059203
110706148,266.1279069767442,43.81076862293585
236398601,15396.5,4111.09137983253
52541563,14321.375,2097.6153084259413
102627792,38000,7071.067811865475
119916848,16333.357142857143,34503.47842577647
277859296,2855.6923076923076,625.1784258134346
878912595,2157.5714285714284,781.75562495121
67200851,7118,5162.856767333373
67995863,7249,2453.7677151678395
139152194,734.9583333333334,110.48213672911963
259425810,2352.5263157894738,966.3128874703206
23261769,12642,3170.0259462660556
69947367,2786.222222222222,562.9517691991424
112609138,5616.333333333333,528.8787668265762
116076177,52500,10606.601717798212
430063272,2386.8,268.13545498911964
19644587,1232.1333333333334,248.23142044317854
42846048,420420,NaN
73232803,33591.166666666664,20676.182601405577
97852103,300000,NaN
440739240,105000,50744.4578254611
207207025,11350,15768.48122046001
136613436441070,211.1868131868132,29.850707078136594
22787168,44899.555555555555,16099.557463724828
52555336,6000,NaN
69938512,6239.222222222223,406.67824437071187
280896465,21199.6,8407.98431849156
8769448867,452.5098039215686,86.55735036356405
19400408,127818.66666666667,70101.88760178526
74175019,600000,NaN
323417020,2497.9333333333334,1222.9300567937332
47697285,7000000,NaN
58364249,2939.5,927.2327493291916
68258723,1204333.3333333333,517200.47692682315
99130630,737737,NaN
144506058,1819.25,340.62423088598183
332747438,3331.1428571428573,551.0385432893748
1532385,17917.333333333332,1842.4172527778103
68848741,6668,2934.50097972381
16158562,4350.088235294118,546.8731705851754
104642550,13799.8,2167.810000899525
335133696,38832.333333333336,3751.9107576451406
376806474,54903.46666666667,10037.020202848102
102617707,450000,NaN
6512277,1669.6309523809523,257.57323346316946
38322945,12875,250
42846134,9559.166666666666,1469.0786795358058
44114352,7312,850.7106832917209
19364667,2276.2,939.9693500042266
215718576,2781.6666666666665,813.6440663254828
10159872338,748.2941176470588,175.8997458447149
1028606,1408.2111111111112,185.2091131815417
77359568,2773.3333333333335,538.495434830541
315617026,46000,10816.653826391968
46839229,6274.375,531.6179985935121
60039346,5078.75,3225.6723717699538
120757139,498.2758620689655,97.0069572437698
383607653,25627.45,4219.4950492982725
19399000,77349,81530.8260843713
49048854,2091,427.7452512886613
193696233,578282,110708.880303253
50943378,3053.9166666666665,1344.1182617296558
22960435,13413.166666666666,5257.9218645139
20945159,1325.032967032967,134.3916705875819
51352983,1500000,NaN
110295245,2373.777777777778,240.80063215125588
119916949,20000000,NaN
154415221,66059.21428571429,10123.816338626544
74972442,5098.285714285715,2190.908541700278
1587175338,5633.333333333333,1877.054430040145
1193866,400000,NaN
9910420,732500,45961.94077712559
20573098,43988.8,3551.285288455435
24533767,5250,500
27398610,2226.7272727272725,333.1783709063763
28278529,14486.866666666667,2167.4106627384626
46363048,7229.4,1473.2091840604307
110892321,14453,2258.6163906250217
172327379,45555.333333333336,21169.702320376007
140479922,4937.6,2116.9885214615592
140484519,1850000,NaN
493496072,1152.909090909091,63.718842653416964
628769409,1185.090909090909,300.8694440743732
15926904,6162.75,1216.5350972566073
26343188,1300000,NaN
64508400,15000,0
94262384,1069.8857142857144,602.0522144362257
49048816,12950,2925.320495262015
102705454,16165.833333333334,6735.473447848092
69937602,26333.333333333332,3214.550253664318
14515496,35000,NaN
15967494,6516.25,559.2163415590309
24015579,11252.5,2460.7110760916244
241542424,4931.8026315789475,757.427946315456
259425258,7230.7692307692305,1293.338454919809
124745913,999999,NaN
154727201,3739.6666666666665,548.831728917586
1180419124,4000000,NaN
5161514,5829.064516129032,1593.1056448644342
31149956,3594.8,783.0759577177399
51352999,13903.5,5259.878816728259
62720331,849.6666666666666,144.138821973818
89491407,7350,2870.9754439911185
343585127,6862,1396.4835838634122
507791112,2757.6875,1003.681077656225
583141755,1670.6153846153845,675.0964421131592
26020654,8017.933333333333,1278.6174713710266
61771419,14857.42857142857,2746.2360821764064
169444515,1999999,NaN
232492903,4011.016129032258,8742.975817607903
11821667294,1104.7,215.33136453318673
15095717,202925.66666666666,35701.52064455145
29715001,1941.7368421052631,448.19463060213565
98348459,14574,5717.202777582758
101081225,5821.441176470588,765.1131899298524
119917040,5650,4030.5086527633207
152980562,527.9428571428572,157.6350854602719
386663459,6805,2224.901096428533
139578207,11907.25,2711.1011336987885
243791145,14518.75,1435.7420188657995
98253592,NaN,-0
11600684862,NaN,-0
65417235,45920.2,9916.591459338666
116777149,8385.714285714286,880.2056036869482
11401261753,5157.209302325581,595.7467326265548
583722932,13875.329545454546,1900.4041416619168
1743932756,36780.307692307695,10947.90347041094
169602010,3158.9285714285716,1063.2390616403266
321346744,154999.5,7071.774918646662
323192193,17040.5,1881.369496355828
4390891467,475902.5,116105.91077575495
156485890,18545.333333333332,6015.732485186932
30391731,22000,NaN
63253701,98830.125,10949.400512922673
183468963,1397998.2,188465.09227758864
628783410,1660.25,476.5255132884438
4390848511,91674,39183.514016313886
11123556756,1395,326.6840617331617
1136590,2651.818181818182,1071.7492882183487
6552812,15916.297297297297,3229.2838375719775
98253569,NaN,-0
258184056,45000,NaN
50453938,1860.9655172413793,414.9071740211143
55620437,2281.8,552.4904825726261
34870758,5770.727272727273,728.1894109239835
97932897,NaN,-0
98253626,300000,NaN
101008467,3682.488888888889,722.1799266558484
162200696,4008.7608695652175,716.7169031937725
554650579,3499.5862068965516,437.9353661487243
100425864,1255.986301369863,190.53590308731003
60115606,12471,3922.0495735192917
16652251,6666666,NaN
20418682,76243.75,10951.924190628455
34126856,1795.1666666666667,670.1049895126113
44522568,4954,1555.7684596365875
44561035,3500,707.1067811865476
69434624,5154.857142857143,1109.1327585958663
46839155,1648.1666666666667,376.7229309010359
156467990,15397.272727272728,5513.561373393953
10351018,5725.090909090909,892.9524890649406
15432399,33073.833333333336,14465.629696461594
19112054,110000,NaN
74385438,4416.333333333333,664.8310060960355
76692611,882.7796610169491,248.63961371878761
139152348,1367.8947368421052,542.5041431887464
18776718,38893.88888888889,7711.345642046602
39998453,15321.5,4381.6415112755785
73151254,3650,322.49030993194197
111903483,2676.818181818182,387.08883171226165
362051405,13083.115384615385,1674.8246314626035
16954107,31764.916666666668,5585.216635218266
55224996,6030,599.5831885568507
1483632,3023.5588235294117,453.07184967260923
99641902,10000,0
34111862,858,131.8245961038039
96079422,876.4262295081967,261.2491441144764
185813692,144191.5,62496.21864161063
1744071203,575.7936507936508,115.66011924965248
362051773,26536.866666666665,6626.190080351785
2566017817,1459.9473684210527,475.7124925135224
5786026,1952.2444444444445,756.3215151927349
15595872,2980.7916666666665,510.2561998572419
24487029,167333.33333333334,288097.78432562324
25609906,6517.583333333333,2253.9386318310903
66896638,6119.666666666667,868.4880540341359
125861106,2882.625,460.9378663840352
286524947,510000,14142.13562373095
193659065,402664.625,103080.55743368526
24389601,4153.409090909091,1115.5516960589887
124127383,9656.555555555555,3611.0090364658336
16598440,30106.25,8035.473990375428
25977727,1220.4333333333334,265.56740599410307
31313697,13499.666666666666,5765.7176772135945
44113968,1128.2747252747254,121.14794132556973
108150260,205.06666666666666,38.81729025153495
2222775930,5782.766666666666,1150.5800359857806
153962038,5451.846153846154,1466.6282672712177
29532225,3113.6666666666665,1587.0611504406804
8198301926,368.0487804878049,65.30962839410137
4390890198,209079,32917.31816647169
44560752,9624.5,529.622979108724
89624140,13886,3442.731110615524
132720324,4350,919.2388155425118
2470750640,17737.46153846154,1365.002094485103
2606192523,74471.14285714286,7750.614759027644
27345567,396.037037037037,70.01936240148943
55633111,444444,NaN
59175777,2253.6,595.1054435046691
90994633,60042,NaN
158069180,444443,NaN
163491813,38666.666666666664,6027.7137733417085
1532386,1029.4074074074074,163.14581945167458
562478132,500000,NaN
48039013,2104.767441860465,315.0226626170691
1532387,2162.7083333333335,366.507426719541
268586231,195748.25,81698.10386365565
332744533,313.15555555555557,61.886432978210514
24826823,229500,28991.378028648447
10161498326,535.7,85.10804278896572
50938765,49721.5,392.44426355853386
658757624,2303.714285714286,603.410790432672
6548058,10393.052631578947,1997.8215763055218
51243216,3991.222222222222,996.9407928480229
124745962,24833,16854.618565841232
11188705,1816.131868131868,219.30710120697108
24440014,4072.6666666666665,793.733372529256
105332493,2397,2772.9894518371325
119916756,16657.5,2673.5252944380386
1301378557,1517.2962962962963,333.5338542169773
8853097484,2024.2,308.3476122819829
16678095,13480.2,9296.70039315025
29109681,13803.466666666667,2353.8683925665446
306968119,65785.42857142857,21775.260104509605
1532389,3061.242424242424,465.9744514390669
568918670,2772.076923076923,579.3902630551164
1235488,1486550.4782608696,84547.21084742567
10161528810,643.7222222222222,103.97160560096121
16437015,2443.472222222222,753.1035125571901
24832618,902.6216216216217,132.1140818786197
35246042,712.7234042553191,260.91400400095677
161265873,1510.56,187.30125902580858
416833339,1000000,NaN
24826614,364499.5,36063.15294729511
43245104,7014.5,3498.850882789948
130113146,3976.8028169014083,494.840627149455
1139755,7181.090909090909,1200.7208213856752
76066769,NaN,-0
1034433,8507.35,1345.9953966840812
49939639,12000,NaN
52550492,41243,8229.307078970865
61459678,5435.714285714285,4269.567765566194
88781614,1814.9,229.70534265542113
102619219,1513.888888888889,361.61631753989076
327318111,5247.8,945.1625439482664
477860100,1772.75,442.3199834304748
1191150322,654.5882352941177,176.8306734105357
6803397504,311.4923076923077,60.58442535960745
1029025,545502.0819672131,42210.72338766343
22070807,1052.6969696969697,123.3357928706436
24659699,73881.2,118703.4100908647
42211680,4200000,NaN
53420165,8614.666666666666,162.00411517407
153563680,328.62068965517244,66.58112782141929
96080771,4106.75,1892.5028401563893
553723613,9425.117647058823,6021.882428717296
15731113,200000,NaN
53039427,108937.05,10330.226422792184
250395444,1947.5494505494505,131.24669424292085
63993237,14846.42857142857,4167.680964163118
215392741,7152.285714285715,1537.5772865413667
96678344,607.4835164835165,67.713015758069
63992958,18300,2066.3978319771822
2566015124,255000,NaN
51243302,34979.4,4934.624636180547
64220933,100000,NaN
121260018,82572.75,41256.15069598714
96079188,1915.2631578947369,741.1499205143064
553718984,2117.1,383.62109870081576
9254521,3344.506329113924,515.1970963003886
26424059,8212.833333333334,3446.4631892929765
46355702,22564.30769230769,4407.246974862641
155661985,17698,16572.347661088937
19398258,2053.2555555555555,233.54981958292328
24485062,499998,NaN
25308989,3596.181818181818,1068.3119224441725
53429817,8650,6947.586890424617
66330144,22876.666666666668,2818.6010478013145
184742903,5940.888888888889,3241.8141697375427
36883922,16734.625,4049.6915909909553
44114719,14279.833333333334,3114.7828442231194
67239941,6068.181818181818,990.9172334944849
10159911699,537.6190476190476,62.22497584609912
5832475,1468.0298507462687,478.4587620414321
14876573,350000,NaN
489170175,1124.9710144927535,132.7548571189075
11844853,1112.7912087912089,71.1690501526731
62350883,61499.666666666664,1802.3596570422158
63692675,850000,NaN
19396550,23074.9375,3622.2608864032236
10857332979,871.5,436.4563470235516
34394424,20000,NaN
63707964,4202.384615384615,799.722403760782
63995612,17349.5,7670.084767023982
30380922,27357.14285714286,12250.444718846895
89611341,7592.857142857143,1823.7846572965998
187845028,9877.333333333334,1691.0300854804448
212500257,4929.8,363.75156357052265
1191162013,2851.224719101124,308.13846329830466
45941397,15565.888888888889,6922.383773752442
100425940,6969696,0
100932762,2497.212121212121,814.9331167945531
128159389,1853.9818181818182,373.0221168554214
138932273,1067.59375,199.1346133800745
928908332,3847.3956043956046,223.59377247941208
22070623,24766.714285714286,2777.4217926497436
110705006,457.0285714285714,89.9700884001049
130213380,77009.76404494382,8188.741778173349
315549204,4000000,NaN
8785277745,482.95454545454544,78.73120434108628
27295772,75555,NaN
46839188,20750,13250.786140200638
68603324,575000,NaN
115301218,2126.2631578947367,1197.950650166324
50430316,14374.5,2251.4190445773784
18482403,3634.4615384615386,1042.3556347191534
1125510,6066666.333333333,115470.34251414228
22157580,25295,8471.043324172058
306969564,300000,NaN
57612224,4106.4,464.90730258837624
147986375,3398.875,945.9259163833678
152980639,295.41818181818184,59.050728633849666
1469827401,1084.3243243243244,156.3987166141671
11829480457,706.025641025641,205.84415249093144
52544038,15062.25,16848.427312858214
102611450,179.83516483516485,46.890004558248094
250394595,84000,NaN
17999992,666666,NaN
375820845,6126.6,4010.0732911008
136802867,437500,17677.66952966369
29715011,1800000,NaN
66416616,19125,1181.453906563152
62152671,7017.25,1399.2531426238988
439944384,367.02298850574715,55.631047256653
628778816,NaN,-0
1428417334,47918.88888888889,14262.141857417879
7212291640,1028.5813953488373,152.8503662845602
90249069,951.2380952380952,259.2940232172552
152980428,198.95294117647057,33.90564845566118
271015154,300000,NaN
1051578,1377.2941176470588,230.7809605767033
25308781,548000,45077.71067833858
81708766,2393,500.45912253982675
100933389,569.6470588235294,267.2266501091046
106622910,2079.2,129.8487581765802
33810096,829.5568181818181,514.5768679764242
48607845,34000,12727.922061357855
16641274,1916666,589256.1223933104
76692269,189.3783783783784,27.152891671080706
93068184,5855.857142857143,972.4317334345255
119812715,4563.5,583.280514449596
149599125,91388.5,19249.567904241383
100929604,19500000,NaN
114020557,6700,689.9275324264136
115992039,1955.4166666666667,295.774010270536
145833294,77388.5,549.4219689819474
78635484,12277.666666666666,1902.1664140307669
19027209,4015.087912087912,206.46934926422418
11452955059,2953.5555555555557,842.5714298379012
6807135859,1222.9102564102564,213.52929090702773
8194165059,349.5897435897436,66.9637442944503
37754408,10070.25,992.1315017005894
66416579,213834,93918.73011013298
151787264,3204.3333333333335,922.7998954588277
4390888537,439000,206106.768447812
45513247,10000,NaN
162200633,17813.833333333332,3412.9927638453332
105342700,776.5416666666666,125.71464553284665
119917015,4271.5,1585.7128066781695
2830437685,6000000,NaN
11814935276,40000,6449.806198638839
11721340,965.3181818181819,265.01450357215185
15973059,14370,1614.1124496143384
29283299,2767.2,1384.4848552027265
76692532,197.93055555555554,41.448194846398785
161211433,1427.7222222222222,327.2043444187989
323192138,5966.25641025641,1013.2240807377086
9254254,9001.666666666666,659.5800754790826
335080779,7900000,NaN
1191119857,1211.1707317073171,233.9351301578094
1402442557,1584.4722222222222,216.09157927813996
11235114092,274.57894736842104,64.15242656818577
116776982,15760.25,5932.5927510659285
286513125,29942.571428571428,12617.130667695974
144506778,552.2083333333334,125.93993708757831
152980450,203.93589743589743,44.97137321590713
140483668,4908.238095238095,2549.694195482311
1530795,668.3333333333334,102.90078439240114
20980138,317018.14285714284,89555.17697566599
71037101,72536.33333333333,22159.173277298352
108830165,4621.142857142857,1054.6727054776009
110207471,9102.491228070176,1088.4137068427185
113327754,996.5744680851063,348.60827303665974
1532381,1327.5,391.94838945963284
16984917,6604.363636363636,2105.9335351680625
20908915,142857,NaN
63690289,24000,5656.85424949238
64507797,4972,871.9545095167905
99119240,367899.6,144242.2628784643
100932509,1543.2857142857142,280.46566458479197
111904118,7112.142857142857,1296.4050843996033
8795504,63599.8,21384.756257671022
20064349,650.6744186046511,88.26450113960146
20335699,6054.5,500.60912896190774
76692101,649.3684210526316,138.19546606927906
121260153,51202.857142857145,10755.218445458177
243853512,52500,NaN
20052135,265532,23238.870416227684
1272713,970.7538461538461,197.58258010649232
16887291,3163.9166666666665,1072.6337558749603
19364658,1188.3103448275863,322.32737389274143
67250704,3385.3333333333335,730.8640434444699
273968642,5612.866666666667,1048.7233644951825
402303026,10645.5,6391.361957100119
557057917,999999,NaN
1016144971,111046.8,212799.87381825832
17138062,35645,10721.198627019276
1272714,337500,53033.00858899106
26424215,12705.52,2403.2773997189756
82332012,100500,33431.522051301625
77359785,18969,4149.82320908574
116770724,1181.4375,154.16656306302826
1143116,14744,17367.829697460762
76692350,206.41379310344828,35.03032995760815
315550913,1928.8,409.6305652658258
1082936,15926.5,5538.769457198954
5013615,15993.782608695652,2755.768428662152
16986805,1011.3571428571429,186.40068557925318
319656563,5319.8,2718.917100611933
1213428661,2512.4,506.1017025592122
47597760,42374.5,3359.4643174172875
1533893,2595.4897959183672,377.600655590057
439984032,4208.285714285715,714.8070890829039
1117719397,3519.6666666666665,388.7779143247037
1076571965,63010.41176470588,10697.23492928677
628771505,152167,20981.72301894556
44561450,8057.333333333333,1466.1632469362567
48078122,4887.380952380952,1413.6465073062104
62134823,6212.666666666667,1256.408638408168
64486485,8680.666666666666,1658.829908901653
259423244,20000000,NaN
2588169261,3725,726.5377779972235
5162497,84599.8,31595.447460037656
96079286,17145.875,6226.465092937679
11829528061,904.8478260869565,165.32150057002457
87967152274203,3651.72,699.9321261554506
18268645,9474.75,3017.2090166244698
26421468,3485.3333333333335,477.32274196815723
99254241,1234567,NaN
141740195,25644.545454545456,41473.963245302795
68352624,6764.75,2194.952903822768
110336757,66289.05555555556,6842.937226260349
114385498,110000,NaN
181356054,16629.5,15379.782235490564
9731852643,254.2112676056338,39.76571225600471
467134564,14999.5,7070.360705084288
503955938,4442.571428571428,487.77722276426465
2566105661,661.5681818181819,104.12843478123327
1193534,10024.75,3510.944144487959
17109706,450000,NaN
31313617,9365,8969.374281408933
43704705,10000,NaN
60115725,4427.555555555556,1150.9690603043061
152980589,180.515625,28.2247174054772
153955396,38999.8,10093.537546370944
60662839,28311,13936.47069383063
152980783,238.47222222222223,56.44540481358637
327318405,1482.1538461538462,293.5849809265471
1241181482,2725.9156626506024,248.71784409487353
32348239,15871.8,8825.214003070972
152980324,219.8,26.97989263769545
183665698,14866,7097.751733236847
12314312,4621.2,581.8680262739997
259426115,2513.5555555555557,539.0413043337011
136777171,14500,4102.844541697057
67250863,2414.5,955.5248121669404
147937443,9499.5,2122.027450340829
185894927,5128.166666666667,1750.3371579974719
24826625,846.625,125.01645543861329
66330165,37058.333333333336,19868.258814836627
78005022,12775,7761.298216149152
162857268,2146.6666666666665,297.6955939658273
835066252,36970.75,13342.089189050246
1191152570,524666.3333333334,190316.10021312785
2222774106,3560.5222222222224,378.4360848110829
51241522,66989.83333333333,49681.91015014084
131592484,1905.607142857143,354.24184449544407
286511631,8197.714285714286,1631.6969431502023
406001532,55750,9429.56343987709
11453075278,620.2083333333334,130.9858867826297
111971346951906,671.2982456140351,109.73848213435832
24123924,14858.222222222223,13943.663101726335
158068446,22333,8948.640511273206
62253088,96153,51250.27538462598
280662903,20999.5,5227.619056511291
64498308,20999.5,5657.561356273567
2569005011,11089.46590909091,1350.2006743049037
55617090,17355.4,5482.482995869664
71597060,38085.95238095238,5915.96233665019
241543635,1017.75,212.1338021155516
17614445,4665,2028.3614076391812
44561064,4338.666666666667,2276.411759765794
187845483,6360.444444444444,1420.662443291079
293316227,3085.2727272727275,398.85483537750537
1744048439,5886.317073170731,992.4880462510465
22151828,2306.3333333333335,689.0819100715668
1230403652,3082.5555555555557,354.3752248676535
31149244,17367,2055.9075854716816
77359855,44032.7,14791.439356375475
93723594,9448,2830.8400873239025
48159815,16328.625,7257.213946677964
157361023,4465.923076923077,1875.0360646104234
160207626,2701,831.5538576555449
1678362868,523.5121951219512,130.75443423328002
67312131,17577.909090909092,4056.2854055045354
127506324,13179.3,3217.729394395302
131311508,17499.333333333332,2178.302397127941
173783297,399999,NaN
33872870,292889.63636363635,110969.04071611392
40892630,12874.875,5495.150470772258
20573078,1556.3076923076924,83.44827969835796
50430337,828.204081632653,273.43166266849914
52554739,3948.6041666666665,594.1576099943385
72644629,37950,NaN
261827192,26460,11852.09293753639
24485058,5579,1270.3383407580832
26777611,1669.3333333333333,550.7567246044025
38248947,2546.818181818182,338.93563347096404
51353061,2933.875,593.319340057034
42781810,31500,4725.815626252608
21070012,69000000,NaN
51245885,1805.5454545454545,297.4257432154667
154414805,4148.75,501.2725947882193
29532260,51980,16998.847019724602
413196934,2658.5,739.6860820645471
58339489,50000,NaN
69434797,55000,NaN
71484109,32777.5,20898.540917968414
162066057,13457.280898876405,1089.0633693554798
204490997,4084.6,1341.493868789567
5671970,2170.1666666666665,924.4178348200196
21070350,85000,NaN
29532608,8292,6235.530183285673
1340199684,624333.3333333334,65393.67961304314
10855907451,266.56363636363636,52.189385765038324
35686056,500000,NaN
